"Position","Track Name","Artist","Streams","URL","Date","Region"
"149","男人信什麼","JW","2427","https://open.spotify.com/track/3UoE9yooLyk1fwVfNoLlgf","2017-09-25","hk"
"150","她說","JJ Lin","2422","https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts","2017-09-25","hk"
"151","死亡之吻","Kelvin Kwan","2412","https://open.spotify.com/track/67f09zM6QBNsHrwdpbQMVq","2017-09-25","hk"
"152","根 (feat. 2868)","Alfred Hui","2400","https://open.spotify.com/track/5qHBW0JE5hE3Uq5Vlu4gP9","2017-09-25","hk"
"153","可惜沒如果","JJ Lin","2386","https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl","2017-09-25","hk"
"154","Kong","Justin Lo","2385","https://open.spotify.com/track/5hQwJOWx41wiWH305GT7pf","2017-09-25","hk"
"155","突然好想你","Mayday","2380","https://open.spotify.com/track/3mTmGzRwgPPqLSi7Smvkxt","2017-09-25","hk"
"156","Let Her Go","Passenger","2380","https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h","2017-09-25","hk"
"157","說好的幸福呢","Jay Chou","2367","https://open.spotify.com/track/6W2tmkeuHKaedHhdTPnyVs","2017-09-25","hk"
"158","當我想起你 (feat. 張志明)","Yue Chun Giu","2356","https://open.spotify.com/track/1S4ykPzZZL6Yr8XdrCWAND","2017-09-25","hk"
"159","Gashina","SUNMI","2330","https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST","2017-09-25","hk"
"160","Starving","Hailee Steinfeld","2330","https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo","2017-09-25","hk"
"161","Most Girls","Hailee Steinfeld","2326","https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ","2017-09-25","hk"
"162","Reggaetón Lento (Remix)","CNCO","2303","https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE","2017-09-25","hk"
"163","Treat You Better","Shawn Mendes","2295","https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd","2017-09-25","hk"
"164","Chandelier","Sia","2284","https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC","2017-09-25","hk"
"165","Complicated (feat. Kiiara)","Dimitri Vegas & Like Mike","2284","https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82","2017-09-25","hk"
"166","Questions","Chris Brown","2279","https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu","2017-09-25","hk"
"167","天網 - 劇集 “使徒行者2” 主題曲","Pakho Chau","2268","https://open.spotify.com/track/1MFOf3d5v8EAUSfkTi11ve","2017-09-25","hk"
"168","讓我留在你身邊","Eason Chan","2254","https://open.spotify.com/track/07MNtfddtgCo6VrUm3O9dw","2017-09-25","hk"
"169","Sugar","Maroon 5","2202","https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5","2017-09-25","hk"
"170","One Last Time","Ariana Grande","2198","https://open.spotify.com/track/7bJwvubZZaoGE1AGEfu8Fi","2017-09-25","hk"
"171","Counting Stars","OneRepublic","2193","https://open.spotify.com/track/5edBgVtRD0fvWk140Sl21T","2017-09-25","hk"
"172","Blank Space","Taylor Swift","2193","https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g","2017-09-25","hk"
"173","Find You","Nick Jonas","2192","https://open.spotify.com/track/6Ll3qUTssdGWMxbwhMud2N","2017-09-25","hk"
"174","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","2183","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-09-25","hk"
"175","晴天","Jay Chou","2181","https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH","2017-09-25","hk"
"176","陪著你走 (合唱版)","Vincent Wong","2177","https://open.spotify.com/track/3x4cfYsYLrrTwS9JZAzUdC","2017-09-25","hk"
"177","The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert","2170","https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc","2017-09-25","hk"
"178","傳聞","Pakho Chau","2163","https://open.spotify.com/track/0nJx06quWzRoqStpsyv4fe","2017-09-25","hk"
"179","心淡","Joey Yung","2162","https://open.spotify.com/track/0Eum5dQqpUDgwJiUucG3QU","2017-09-25","hk"
"180","麻煩你","Joey Yung","2160","https://open.spotify.com/track/4cjQlDvr2Zy1a1pCTHQWVa","2017-09-25","hk"
"181","可惜我是水瓶座","Miriam Yeung","2151","https://open.spotify.com/track/47R2oj0WVDuNv4M3x3WHI6","2017-09-25","hk"
"182","修煉愛情","JJ Lin","2133","https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk","2017-09-25","hk"
"183","安全感","JW","2115","https://open.spotify.com/track/07nLIslzbG6oEtVejXxMw2","2017-09-25","hk"
"184","Let Me Love You","DJ Snake","2100","https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m","2017-09-25","hk"
"185","明明就","Jay Chou","2094","https://open.spotify.com/track/04x6DpeFQ72efXsD0DmWPQ","2017-09-25","hk"
"186","The Scientist","Coldplay","2088","https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle","2017-09-25","hk"
"187","森林","Mr.","2084","https://open.spotify.com/track/5oUwzIhN4eQEHnNVZySzmM","2017-09-25","hk"
"188","Instruction (feat. Demi Lovato & Stefflon Don)","Jax Jones","2080","https://open.spotify.com/track/0XfOi87h82i09rQjWYG0Bm","2017-09-25","hk"
"189","See You Again (feat. Charlie Puth) - From ""Furious 7""","Wiz Khalifa","2074","https://open.spotify.com/track/6IcrwGdIvRsrImOnoYfG9Z","2017-09-25","hk"
"190","Castle on the Hill","Ed Sheeran","2041","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-09-25","hk"
"191","七友","Edmond Leung","2036","https://open.spotify.com/track/3MooAR0niDCEgMVd1UdPjG","2017-09-25","hk"
"192","Versace On The Floor","Bruno Mars","2029","https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP","2017-09-25","hk"
"193","Alone","Alan Walker","2025","https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p","2017-09-25","hk"
"194","撫心自問","Yanki Din","2019","https://open.spotify.com/track/4oFQGQd8YBpoF9C33jYS55","2017-09-25","hk"
"195","do re mi (feat. Gucci Mane)","blackbear","2015","https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG","2017-09-25","hk"
"196","Stay With You","Cheat Codes","2012","https://open.spotify.com/track/7q8jJ1XZEliBakZSUMFde5","2017-09-25","hk"
"197","24K Magic","Bruno Mars","2010","https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P","2017-09-25","hk"
"198","歲月如歌","Eason Chan","2009","https://open.spotify.com/track/209lkexhDOdjGJMv9iw3rJ","2017-09-25","hk"
"199","One Call Away","Charlie Puth","2006","https://open.spotify.com/track/6vSforRhuzsA0D0SO9fG1S","2017-09-25","hk"
"200","Into You","Ariana Grande","2002","https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0","2017-09-25","hk"
"1","Dusk Till Dawn - Radio Edit","ZAYN","14090","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-09-26","hk"
"2","Look What You Made Me Do","Taylor Swift","14023","https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR","2017-09-26","hk"
"3","Too Good At Goodbyes - Edit","Sam Smith","13922","https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y","2017-09-26","hk"
"4","What Lovers Do (feat. SZA)","Maroon 5","13169","https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt","2017-09-26","hk"
"5","Havana","Camila Cabello","12796","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-09-26","hk"
"6","rockstar","Post Malone","11974","https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R","2017-09-26","hk"
"7","New Rules","Dua Lipa","10497","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-09-26","hk"
"8","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson","10450","https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6","2017-09-26","hk"
"9","Friends (with BloodPop®)","Justin Bieber","10437","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-09-26","hk"
"10","Silence","Marshmello","10326","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-09-26","hk"
"11","DNA","BTS","10262","https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH","2017-09-26","hk"
"12","Shape of You","Ed Sheeran","9824","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-09-26","hk"
"13","Sorry Not Sorry","Demi Lovato","9550","https://open.spotify.com/track/25C5CowdsfXld2jJanbiex","2017-09-26","hk"
"14","Despacito - Remix","Luis Fonsi","9251","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-09-26","hk"
"15","1-800-273-8255","Logic","8918","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-09-26","hk"
"16","Something Just Like This","The Chainsmokers","8885","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-09-26","hk"
"17","Lonely Together (feat. Rita Ora)","Avicii","8341","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-09-26","hk"
"18","Strip That Down","Liam Payne","8167","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-09-26","hk"
"19","Attention","Charlie Puth","7821","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-09-26","hk"
"20","I Like Me Better","Lauv","7640","https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9","2017-09-26","hk"
"21","Perfect","Ed Sheeran","7631","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-09-26","hk"
"22","Feels","Calvin Harris","7573","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-09-26","hk"
"23","Young Dumb & Broke","Khalid","7523","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-09-26","hk"
"24","Glorious (feat. Skylar Grey)","Macklemore","7513","https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE","2017-09-26","hk"
"25","Without You (feat. Sandro Cavazza)","Avicii","7484","https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE","2017-09-26","hk"
"26","Too Much To Ask","Niall Horan","7407","https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm","2017-09-26","hk"
"27","長相廝守","ToNick","7101","https://open.spotify.com/track/3VSFri2BxieCG7RtuxFMXr","2017-09-26","hk"
"28","...Ready For It?","Taylor Swift","7057","https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM","2017-09-26","hk"
"29","Thunder","Imagine Dragons","6711","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-09-26","hk"
"30","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","6633","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2017-09-26","hk"
"31","Mama","Jonas Blue","6605","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-09-26","hk"
"32","2U (feat. Justin Bieber)","David Guetta","6597","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-09-26","hk"
"33","哪裡只得我共你","Dear Jane","6533","https://open.spotify.com/track/6oHNXUrt4s5JJIM1WoOwsZ","2017-09-26","hk"
"34","Mi Gente","J Balvin","6403","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-09-26","hk"
"35","驗傷","Janice Vidal","6195","https://open.spotify.com/track/2SLjuVYSrcUhZmpBokuupj","2017-09-26","hk"
"36","Unforgettable","French Montana","6062","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-09-26","hk"
"37","原來只因深愛著","JW","5676","https://open.spotify.com/track/2raLh7W9GwFgJNeKoSPEJN","2017-09-26","hk"
"38","Closer","The Chainsmokers","5657","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-09-26","hk"
"39","演員","Joker Xue","5599","https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd","2017-09-26","hk"
"40","Best Of Me","BTS","5549","https://open.spotify.com/track/2tdq0CeAGSfhI2l4Gwkvgx","2017-09-26","hk"
"41","What About Us","P!nk","5505","https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv","2017-09-26","hk"
"42","Symphony (feat. Zara Larsson)","Clean Bandit","5300","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-09-26","hk"
"43","經過一些秋與冬","Dear Jane","5287","https://open.spotify.com/track/4pw59ml6lY3WnP90tfyDGP","2017-09-26","hk"
"44","We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth","5271","https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV","2017-09-26","hk"
"45","你是你本身的傳奇","Charmaine Fong","5204","https://open.spotify.com/track/5uMkdWf1H6JEcpcdnPOSZM","2017-09-26","hk"
"46","A Different Way (with Lauv)","DJ Snake","5201","https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP","2017-09-26","hk"
"47","Rich Love (with Seeb)","OneRepublic","5130","https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD","2017-09-26","hk"
"48","分手總約在雨天","Charmaine Fong","5025","https://open.spotify.com/track/4F58voptx3uo1bNiJ6i1P9","2017-09-26","hk"
"49","More Than You Know","Axwell /\ Ingrosso","5024","https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs","2017-09-26","hk"
"50","Go Go","BTS","5021","https://open.spotify.com/track/5nq1uTNIR1cBR72T87viS0","2017-09-26","hk"
"51","I'm the One","DJ Khaled","4923","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-09-26","hk"
"52","風箏","Supper Moment","4916","https://open.spotify.com/track/6NBREJ4ZZX9sOOMw2OO8Nv","2017-09-26","hk"
"53","Your Song","Rita Ora","4831","https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5","2017-09-26","hk"
"54","MIC Drop","BTS","4817","https://open.spotify.com/track/2SYa5Lx1uoCvyDIW4oee9b","2017-09-26","hk"
"55","Bodak Yellow","Cardi B","4792","https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM","2017-09-26","hk"
"56","There's Nothing Holdin' Me Back","Shawn Mendes","4748","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-09-26","hk"
"57","dimple","BTS","4704","https://open.spotify.com/track/3ryjLm3oupIjJFGc39naNi","2017-09-26","hk"
"58","Stargazing","Kygo","4686","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-09-26","hk"
"59","There for You","Martin Garrix","4568","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-09-26","hk"
"60","Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX","Lorde","4524","https://open.spotify.com/track/7rdUtXasA973gmrr2Xxh3E","2017-09-26","hk"
"61","Jocelyn Flores","XXXTENTACION","4435","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2017-09-26","hk"
"62","霸氣情歌","Jason Chan","4297","https://open.spotify.com/track/7nb08JYf3x84KDvrjZc0Rm","2017-09-26","hk"
"63","Pied Piper","BTS","4201","https://open.spotify.com/track/0ffweDHrg4bZqdG4IfGYuo","2017-09-26","hk"
"64","百年不合","Pakho Chau","4172","https://open.spotify.com/track/0euGAAHr3mQyhVKgq0mM5d","2017-09-26","hk"
"65","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","4158","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2017-09-26","hk"
"66","時光機","Terence Siufay","4154","https://open.spotify.com/track/53lFtfrl5Of2Hkr5eiNscQ","2017-09-26","hk"
"67","無條件","Eason Chan","4066","https://open.spotify.com/track/1ccNLIJMQxsTleaULYWwZD","2017-09-26","hk"
"68","你瞞我瞞","Jason Chan","4048","https://open.spotify.com/track/1eId3TVzGrwv73YAWAVQMX","2017-09-26","hk"
"69","獨一無二","AGA","3982","https://open.spotify.com/track/1EiEkNCO1maB0Rl3XQ5f6A","2017-09-26","hk"
"70","It Ain't Me (with Selena Gomez)","Kygo","3906","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-09-26","hk"
"71","命硬","Justin Lo","3899","https://open.spotify.com/track/331aol4yMUVA93MsVBZV9R","2017-09-26","hk"
"72","Faded","Alan Walker","3895","https://open.spotify.com/track/7gHs73wELdeycvS48JfIos","2017-09-26","hk"
"73","Super Far","LANY","3881","https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E","2017-09-26","hk"
"74","Feel It Still","Portugal. The Man","3864","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-09-26","hk"
"75","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","3863","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-09-26","hk"
"76","Bank Account","21 Savage","3848","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2017-09-26","hk"
"77","告白氣球","Jay Chou","3837","https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk","2017-09-26","hk"
"78","Stay (with Alessia Cara)","Zedd","3837","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-09-26","hk"
"79","你,好不好? - Ending Theme Song of TVBS Series ""Life List""","Eric Chou","3792","https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS","2017-09-26","hk"
"80","Intro: Serendipity","BTS","3735","https://open.spotify.com/track/7iV733e1KacKrFRaBNxVEf","2017-09-26","hk"
"81","別來無恙","Jason Chan","3686","https://open.spotify.com/track/2wgF570uODvVSxfd8o3eRf","2017-09-26","hk"
"82","難得一遇","Phil Lam","3612","https://open.spotify.com/track/0gKNqldG2cL6UZGCre4rAj","2017-09-26","hk"
"83","必殺技 - Live","Leo Ku","3609","https://open.spotify.com/track/7oPrKydZ1xLIFXzjHLUGE5","2017-09-26","hk"
"84","Wild Thoughts","DJ Khaled","3595","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-09-26","hk"
"85","如果青春不會有盡頭","Feanna Wong","3544","https://open.spotify.com/track/72j15oMVDLusdKJQf8BIRO","2017-09-26","hk"
"86","沒有你, 我甚麼都不是","Jason Chan","3523","https://open.spotify.com/track/1zlUxL11eVVjPSPSI7tIjQ","2017-09-26","hk"
"87","囍帖街","Kay Tse","3496","https://open.spotify.com/track/0Ye5Yf1jxFArVcNwkXwUjQ","2017-09-26","hk"
"88","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","3480","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR","2017-09-26","hk"
"89","只知感覺失了蹤","Dear Jane","3475","https://open.spotify.com/track/5V7K0PneTnNe6GRwE7EFN8","2017-09-26","hk"
"90","Paris","The Chainsmokers","3462","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-09-26","hk"
"91","後來的我們","Mayday","3457","https://open.spotify.com/track/0qepAQsUGIzofBj82iP17C","2017-09-26","hk"
"92","HUMBLE.","Kendrick Lamar","3448","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-09-26","hk"
"93","Believer","Imagine Dragons","3421","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-09-26","hk"
"94","Photograph","Ed Sheeran","3401","https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy","2017-09-26","hk"
"95","幸福之歌","Supper Moment","3371","https://open.spotify.com/track/1Us7HBNaxMEaS4W5IUK882","2017-09-26","hk"
"96","Despacito (Featuring Daddy Yankee)","Luis Fonsi","3331","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-09-26","hk"
"97","不該","Jay Chou","3290","https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l","2017-09-26","hk"
"98","No Promises (feat. Demi Lovato)","Cheat Codes","3261","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW","2017-09-26","hk"
"99","XO TOUR Llif3","Lil Uzi Vert","3247","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-09-26","hk"
"100","Say You Won't Let Go","James Arthur","3246","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-09-26","hk"
"101","不許你注定一人","Dear Jane","3243","https://open.spotify.com/track/0B2fMb8KALZeoFbRv7m3iE","2017-09-26","hk"
"102","無賴","Ronald Cheng","3233","https://open.spotify.com/track/1zAFaIAd1kek5IEi5AwPvL","2017-09-26","hk"
"103","不意外的意外","Shiga Lin","3205","https://open.spotify.com/track/3CoGevydk4kvJ37rZ9HpCS","2017-09-26","hk"
"104","明年今日","Eason Chan","3199","https://open.spotify.com/track/4UD5xrQI4nKftCje1y5Te9","2017-09-26","hk"
"105","羅生門","Juno Mak","3187","https://open.spotify.com/track/7gMJDavVEw4jDdFp0RNFP6","2017-09-26","hk"
"106","That's What I Like","Bruno Mars","3181","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-09-26","hk"
"107","Good Old Days (feat. Kesha)","Macklemore","3176","https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X","2017-09-26","hk"
"108","無盡","Supper Moment","3175","https://open.spotify.com/track/6TNz79kvUVVQSM2EhZQVq8","2017-09-26","hk"
"109","耿耿於懷","Juno Mak","3152","https://open.spotify.com/track/027DJzimsjm1M1hflEWLnv","2017-09-26","hk"
"110","野孩子","Miriam Yeung","3149","https://open.spotify.com/track/2pYSB4jUkWDmoZqfJUKV0g","2017-09-26","hk"
"111","As If It's Your Last","BLACKPINK","3120","https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot","2017-09-26","hk"
"112","I Just Can't","R3HAB","3115","https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS","2017-09-26","hk"
"113","較早前錄影","Deep Ng","3076","https://open.spotify.com/track/5r3EMFkXgJ4YKEptvLp9Fc","2017-09-26","hk"
"114","月球下的人","Gin Lee","3075","https://open.spotify.com/track/3eugNE3gCkZL4DXU9nKeB2","2017-09-26","hk"
"115","Bad At Love","Halsey","3045","https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl","2017-09-26","hk"
"116","Slow Hands","Niall Horan","3040","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-09-26","hk"
"117","Why","Sabrina Carpenter","3011","https://open.spotify.com/track/2jYmK1cb3Uya6FFsocdpzO","2017-09-26","hk"
"118","不為誰而作的歌","JJ Lin","3004","https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1","2017-09-26","hk"
"119","思覺失調","Wilfred Lau","2957","https://open.spotify.com/track/3H9gYJcdtqeUiM8WX8YrZz","2017-09-26","hk"
"120","以後別做朋友","Eric Chou","2953","https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx","2017-09-26","hk"
"121","矛盾一生","JW","2952","https://open.spotify.com/track/4oR1PEGsAhLCQSFPd1fQ6X","2017-09-26","hk"
"122","Thinking Out Loud","Ed Sheeran","2937","https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg","2017-09-26","hk"
"123","請你愛我 - 電影 : 原諒他77次 主題曲","Charlene Choi","2905","https://open.spotify.com/track/6wCdaGGHgkdLqzyNMLey27","2017-09-26","hk"
"124","原來她不夠愛我","Kwan Gor","2885","https://open.spotify.com/track/46PadaCSDaywhLtTLgltbc","2017-09-26","hk"
"125","Galway Girl","Ed Sheeran","2876","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-09-26","hk"
"126","OMG","Camila Cabello","2829","https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp","2017-09-26","hk"
"127","Congratulations","Post Malone","2827","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-09-26","hk"
"128","那些你很冒險的夢","JJ Lin","2805","https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc","2017-09-26","hk"
"129","Outro: Her","BTS","2804","https://open.spotify.com/track/3l8yQMdniG6Os8gUBNXV57","2017-09-26","hk"
"130","說散就散","JC","2754","https://open.spotify.com/track/3CE1HoJJ0FVKo7JHsWIuvC","2017-09-26","hk"
"131","春秋","Hins Cheung","2733","https://open.spotify.com/track/1W3mTAGO3ecMb1xWb5lnNO","2017-09-26","hk"
"132","忘記我自己 - 劇集 “使徒行者2” 片尾曲","HANA","2709","https://open.spotify.com/track/1FM5wVAFGwG5q4dnd5fDIt","2017-09-26","hk"
"133","The Last Of The Real Ones","Fall Out Boy","2698","https://open.spotify.com/track/7cQMJ0wDqVS5iM0JIvP6Ay","2017-09-26","hk"
"134","男人信什麼","JW","2682","https://open.spotify.com/track/3UoE9yooLyk1fwVfNoLlgf","2017-09-26","hk"
"135","First Time","Kygo","2673","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr","2017-09-26","hk"
"136","突然一生人","Ivana Wong","2669","https://open.spotify.com/track/4hlQ99WLcKibOJLLHL3KL3","2017-09-26","hk"
"137","Gashina","SUNMI","2666","https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST","2017-09-26","hk"
"138","Tired","Alan Walker","2634","https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a","2017-09-26","hk"
"139","Don't Let Me Down","The Chainsmokers","2612","https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm","2017-09-26","hk"
"140","The Spectre","Alan Walker","2607","https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ","2017-09-26","hk"
"141","天敵","Janice Vidal","2596","https://open.spotify.com/track/1iZvTeOXaLf9sE3FowtbG9","2017-09-26","hk"
"142","The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert","2594","https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc","2017-09-26","hk"
"143","Would You Ever","Skrillex","2589","https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r","2017-09-26","hk"
"144","淘汰(國)","Eason Chan","2550","https://open.spotify.com/track/5RVsofiRRT48I9YAsexK8e","2017-09-26","hk"
"145","Scared to Be Lonely","Martin Garrix","2532","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-09-26","hk"
"146","死亡之吻","Kelvin Kwan","2527","https://open.spotify.com/track/67f09zM6QBNsHrwdpbQMVq","2017-09-26","hk"
"147","可惜沒如果","JJ Lin","2517","https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl","2017-09-26","hk"
"148","她說","JJ Lin","2508","https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts","2017-09-26","hk"
"149","Love Yourself","Justin Bieber","2505","https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT","2017-09-26","hk"
"150","Kong","Justin Lo","2496","https://open.spotify.com/track/5hQwJOWx41wiWH305GT7pf","2017-09-26","hk"
"151","根 (feat. 2868)","Alfred Hui","2489","https://open.spotify.com/track/5qHBW0JE5hE3Uq5Vlu4gP9","2017-09-26","hk"
"152","安全感","JW","2487","https://open.spotify.com/track/07nLIslzbG6oEtVejXxMw2","2017-09-26","hk"
"153","突然好想你","Mayday","2477","https://open.spotify.com/track/3mTmGzRwgPPqLSi7Smvkxt","2017-09-26","hk"
"154","Starving","Hailee Steinfeld","2432","https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo","2017-09-26","hk"
"155","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2426","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-09-26","hk"
